manga-7977-12705,201.74320683433652,0.029303873313450107,201.74320682127265,6.859775179500722e-16,201.74320683293837,0.06421198769618658,201.74680104041593,0.05656647386098257,201.74256009471281,0.04707370889870957,216.06677822913073,5.787438022631421e-10,201.74320683363743,204.13095997546782,5.337860377536766,0.03818879110607984,0.03285934072467889,0.025557708401603554
manga-7977-12705,196.76214087199963,0.47464997763250544,199.64527467924026,0.19769083183529754,196.85769072635938,0.7456640260028605,170.22348976888165,0.37571476607100035,196.90983878014427,1.132223380648996,197.08654885328076,0.5190581912881043,196.88376475325182,192.91416394665097,10.197279779434997,0.4968540844603049,0.5741668622464607,0.29857895851200833
manga-7977-12705,199.62722960026787,0.009841304610503351,199.62722960026787,2.3386785641663758e-17,199.62722960026773,0.02897578695278541,190.31250025873135,0.015023352666794693,199.62809177836505,0.042973226404468934,202.81975567388386,6.748871751894431e-07,199.62722960026787,198.6070060852973,3.8882573229566657,0.012432328638649022,0.016135724253621263,0.01552780965586486
manga-7977-12705,205.74648786573252,0.35139616071120877,205.10351534624132,1.219195880486565e-12,205.84856763350302,0.6006426991306083,205.8488701453109,0.6007208456035285,205.98792210903153,1.0565622180336132,227.0550341837986,0.4346938642148449,205.84871888940697,209.2650662139363,7.960992308325367,0.5176682816727266,0.5073359646158372,0.31782076666211023
manga-7977-12705,142.8191868587872,0.428038540065471,142.8262854799177,0.048082136666272264,142.91374349851557,0.7109119296131908,117.80797182366591,0.008140868137060164,213.30626631485353,6.263082227420892e-09,142.63065027213185,0.3302040739393029,142.82273616935242,150.38401737464528,29.58229712956153,0.18914310530278758,0.25422959244739657,0.26211624184651544
manga-7977-12705,168.3988646306006,0.5149151511049185,170.33498248229444,0.17387851873439328,168.5229941475841,0.8316360395747597,143.2766199327432,0.5588816185797479,168.60095159822376,1.2345584458738437,168.65762702716953,0.5345632021040204,168.56197287290394,164.63200663643593,9.573083980296062,0.5467224103418842,0.6414054959952805,0.3268090241473886
manga-7977-12705,244.32421606891236,0.285267400633007,243.94352738765207,2.985797262146646e-19,244.38769786369988,0.4984795027866134,244.38752643029517,0.49842972792391427,244.47328069690343,0.9708806522015584,nan,0.821321858243443,244.38752643029517,244.3032496894926,0.18600232802619052,0.4984546153552638,0.5123965236314226,0.321498872292214
manga-7977-12705,217.27840809450825,3.6640868606477297,240.02753765231824,2.6926986089718326,211.0676759386705,4.616342291916953,139.86060457375066,2.247024366986545,nan,1.5964398671141125,220.71434974787834,4.360162517885768,217.27840809450825,205.78971520142517,34.35540063691788,3.178392734809781,3.1961257522538236,1.1033442700467067
manga-7977-12705,243.68107964233752,0.30874347619794845,243.1797767303595,2.2852919125494274e-18,243.76069082194667,0.5343623331173958,243.76056025774866,0.534328754728213,243.86492380586176,1.0000909916728125,nan,0.8523014085915871,243.76056025774866,243.64940625165082,0.24196792174852946,0.5343455439228044,0.5383044940513261,0.3302378355307101
simulation,nan,0.0018116324498474445,nan,2.521446839866231e-23,nan,0.24527175952795843,nan,0.030037314734936094,nan,0.02956610662750281,nan,1.5859677530679142e-09,nan,nan,nan,0.015688869538675126,0.05111446915436876,0.08780829424573265
simulation,nan,0.0018116326079800626,nan,1.7817664264848283e-22,nan,0.00021703297150729717,nan,0.030037430670535825,nan,0.029566013620860643,nan,1.5872111995215727e-09,nan,nan,nan,0.00101433278974368,0.010272018576349172,0.013824129417652365
simulation,185.75816665617873,9.418958186953175,196.07651927708181,6.071980786265217,184.2650006907452,12.257563225990964,157.7669926685526,8.25575894039877,207.73778766374357,4.762643940817225,187.61885123671252,11.074137903012303,186.6885089464456,186.53721969883574,15.138956984658087,8.837358563675973,8.640173830572943,2.626620788018899
THINGS,187.50052655631015,59.99999999999971,202.83260840173028,51.56033892659679,183.7740211081668,59.99999999999999,177.59560808859612,59.999999999999986,190.24459045222363,59.99999999999999,187.2553801910503,59.99999999999999,187.3779533736802,188.20045579967953,7.656343384765777,59.999999999999986,58.593389821099414,3.1452759778647117
